9195 [4, 8] 82.85 42 778580 28681
9196 [5, 8] 81.955 44 778624 28682
9197 [5, 8] 68.95 48 778672 28683
9198 [5, 8] 69.075 48 778786 28686
9199 [4, 8] 80.095 46 778832 28687
9200 [3, 8] 50.68 41 778873 28688
9201 [5, 8] 80.99999999999999 44 778917 28689
9202 [4, 8] 82.83999999999999 42 779000 28691
9203 [4, 8] 69.95000000000002 44 779044 28692
9204 [5, 8] 82.84499999999998 42 779086 28693
9205 [5, 8] 82.94 44 779130 28694
9206 [4, 8] 72.78 42 779172 28695
9207 [4, 8] 81.015 44 779216 28696
9208 [2, 8] 69.15 52 779268 28697
9209 [5, 8] 82.87499999999999 42 779310 28698
9210 [0, 7] 60.085000000000015 48 779358 28699
9211 [4, 8] 77.015 48 779406 28700
9212 [5, 8] 72.75 40 779449 28702
9213 [5, 8] 70.79 42 779491 28703
9214 [5, 8] 61.76500000000001 40 779531 28704
9215 [3, 8] 72.66000000000001 40 779571 28705
9216 [0, 7] 61.01000000000001 46 779617 28706
9217 [2, 8] 70.905 44 779661 28707
9218 [3, 8] 57.01500000000001 51 779712 28708
9219 [3, 8] 81.86 44 779756 28709
9220 [5, 8] 65.27499999999998 54 779810 28710
9221 [5, 8] 78.20499999999998 50 779894 28714
9222 [3, 8] 59.97000000000002 46 779940 28715
9223 [4, 8] 81.895 44 779984 28716
9224 [5, 8] 70.86000000000001 44 780028 28717
9225 [5, 8] 78.05499999999999 48 780076 28718
9226 [3, 8] 62.845000000000006 44 780120 28719
9227 [4, 8] 71.83500000000001 42 780162 28720
9228 [2, 8] 71.86500000000001 45 780242 28722
9229 [5, 8] 79.08999999999999 48 780290 28723
9230 [0, 4] 59.65500000000001 42 780369 28725
9231 [5, 8] 71.92 42 780411 28726
9232 [2, 8] 71.845 42 780453 28727
9233 [5, 8] 79.05499999999999 46 780510 28729
9234 [5, 8] 62.64000000000001 38 780548 28730
9235 [3, 8] 72.72 40 780588 28731
9236 [2, 8] 68.885 46 780645 28733
9237 [0, 8] 46.93500000000001 48 780696 28735
9238 [5, 8] 71.885 45 780741 28736
9239 [5, 8] 82.045 44 780785 28737
9240 [0, 8] 49.220000000000006 52 780847 28739
9241 [4, 8] 72.73000000000002 40 780887 28740
9242 [5, 8] 81.06499999999998 46 780933 28741
9243 [0, 8] 52.75000000000001 42 780975 28742
9244 [3, 8] 81.02499999999999 46 781021 28743
9245 [5, 8] 79.005 46 781103 28745
9246 [0, 8] 42.64500000000001 42 781145 28746
9247 [4, 8] 70.10500000000002 47 781192 28747
9248 [5, 8] 70.915 42 781234 28748
9249 [0, 8] 62.89500000000001 44 781278 28749
9250 [5, 8] 60.775 43 781321 28750
9251 [2, 8] 71.83000000000001 42 781363 28751
9252 [4, 8] 62.285000000000004 34 781404 28753
9253 [5, 8] 79.01499999999999 46 781450 28754
9254 [0, 7] 60.99000000000001 48 781498 28755
9255 [5, 8] 72.73500000000001 40 781543 28757
9256 [5, 8] 79.80999999999999 44 781587 28758
9257 [0, 5] 61.65500000000001 40 781627 28759
9258 [3, 8] 70.76500000000001 42 781669 28760
9259 [4, 8] 79.145 50 781719 28761
9260 [4, 8] 69.965 44 781763 28762
9261 [5, 8] 71.805 42 781805 28763
9262 [3, 8] 61.705000000000005 40 781881 28765
9263 [3, 8] 70.82000000000001 42 781923 28766
9264 [2, 8] 39.985 49 781972 28767
9265 [5, 8] 68.395 42 782014 28768
9266 [4, 8] 80.00999999999999 48 782062 28769
9267 [5, 8] 68.03999999999999 49 782111 28770
9268 [5, 8] 82.88000000000001 42 782153 28771
9269 [0, 8] 60.96500000000001 48 782229 28773
9270 [5, 8] 82.89 42 782306 28775
9271 [4, 8] 79.985 46 782352 28776
9272 [2, 8] 51.71 41 782393 28777
9273 [3, 8] 60.885000000000005 45 782438 28778
9274 [5, 8] 69.84 44 782482 28779
9275 [4, 8] 69.19 54 782536 28780
9276 [4, 8] 70.12500000000001 52 782601 28782
9277 [2, 8] 62.515 38 782639 28783
9278 [2, 8] 70.71000000000001 42 782681 28784
9279 [2, 8] 69.89 44 782725 28785
9280 [5, 8] 71.92000000000002 45 782770 28786
9281 [2, 8] 71.33000000000001 38 782808 28787
9282 [3, 8] 59.81 46 782854 28788
9283 [3, 8] 60.96000000000001 45 782899 28789
9284 [3, 8] 82.795 42 782941 28790
9285 [3, 8] 79.92 46 782987 28791
9286 [5, 8] 72.58000000000001 40 783030 28793
9287 [4, 8] 60.68000000000001 43 783073 28794
9288 [4, 8] 80.985 44 783117 28795
9289 [3, 8] 78.11 48 783165 28796
9290 [3, 8] 62.605000000000004 38 783212 28798
9291 [5, 8] 80.05999999999999 46 783258 28799
9292 [4, 8] 71.85500000000002 45 783303 28800
9293 [5, 8] 61.98 48 783357 28802
9294 [0, 7] 51.015000000000015 52 783409 28803
9295 [4, 8] 80.85 44 783453 28804
9296 [5, 8] 78.03999999999999 48 783520 28807
9297 [0, 8] 42.65500000000001 40 783560 28808
9298 [2, 8] 52.62500000000001 40 783600 28809
9299 [0, 5] 31.37 36 783636 28810
9300 [4, 8] 60.960000000000015 48 783684 28811
9301 [4, 8] 81.845 44 783728 28812
9302 [3, 8] 56.89 49 783777 28813
9303 [5, 8] 50.00500000000001 49 783867 28816
9304 [3, 8] 80.91 44 783911 28817
9305 [5, 8] 81.035 44 783955 28818
9306 [3, 8] 78.06500000000001 48 784003 28819
9307 [5, 8] 80.04499999999999 48 784051 28820
9308 [3, 8] 82.81500000000001 44 784095 28821
9309 [3, 8] 82.825 42 784137 28822
9310 [0, 7] 51.80500000000001 42 784179 28823
9311 [4, 8] 68.00500000000002 49 784228 28824
9312 [5, 8] 76.14 52 784280 28825
9313 [4, 8] 69.05000000000001 49 784372 28827
9314 [5, 8] 58.15500000000001 49 784421 28828
9315 [4, 8] 59.525000000000006 42 784463 28829
9316 [2, 8] 82.81499999999998 44 784507 28830
9317 [5, 8] 71.75999999999999 42 784549 28831
9318 [5, 8] 82.88 42 784591 28832
9319 [4, 8] 57.910000000000004 47 784638 28833
9320 [4, 8] 71.01 45 784683 28834
9321 [4, 8] 82.8 42 784725 28835
9322 [4, 8] 80.14 48 784773 28836
9323 [3, 8] 59.91500000000001 46 784826 28838
9324 [5, 8] 61.88 45 784871 28839
9325 [5, 8] 69.855 44 784915 28840
9326 [5, 8] 46.94500000000001 48 784963 28841
9327 [4, 8] 61.98000000000001 47 785010 28842
9328 [0, 7] 52.69500000000001 42 785084 28844
9329 [5, 8] 76.095 52 785136 28845
9330 [5, 8] 81.94 44 785180 28846
9331 [3, 8] 71.785 42 785222 28847
9332 [4, 8] 82.835 42 785264 28848
9333 [3, 8] 82.79 42 785306 28849
9334 [5, 8] 70.00000000000001 47 785353 28850
9335 [5, 8] 70.13999999999999 48 785401 28851
9336 [3, 8] 58.940000000000005 46 785447 28852
9337 [3, 8] 68.82000000000001 44 785491 28853
9338 [4, 8] 81.94500000000001 44 785535 28854
9339 [5, 8] 67.07500000000002 51 785586 28855
9340 [0, 8] 40.845000000000006 46 785632 28856
9341 [0, 8] 50.90000000000001 47 785679 28857
9342 [4, 8] 81.875 44 785723 28858
9343 [4, 8] 57.89 46 785769 28859
9344 [5, 8] 78.03999999999999 48 785858 28861
9345 [2, 8] 59.730000000000004 42 785900 28862
9346 [5, 8] 72.75 40 785943 28864
9347 [4, 8] 81.87499999999999 44 785987 28865
9348 [4, 8] 80.835 44 786031 28866
9349 [4, 8] 61.64000000000001 40 786071 28867
9350 [0, 6] 52.60000000000001 40 786123 28869
9351 [5, 8] 81.97999999999999 44 786167 28870
9352 [5, 8] 79.02999999999999 46 786245 28872
9353 [0, 7] 52.85000000000001 45 786290 28873
9354 [5, 8] 81.955 46 786336 28874
9355 [5, 8] 80.035 46 786382 28875
9356 [5, 8] 78.99999999999999 46 786428 28876
9357 [4, 8] 82.80999999999999 42 786470 28877
9358 [2, 8] 80.005 46 786516 28878
9359 [4, 8] 81.91499999999999 44 786560 28879
9360 [5, 8] 59.125 50 786610 28880
9361 [4, 8] 61.82000000000001 45 786655 28881
9362 [5, 8] 82.86999999999999 44 786699 28882
9363 [3, 8] 71.96000000000001 44 786743 28883
9364 [5, 8] 69.91000000000001 46 786789 28884
9365 [3, 8] 60.90000000000001 46 786835 28885
9366 [4, 8] 81.93499999999999 44 786879 28886
9367 [5, 8] 81.005 44 786923 28887
9368 [0, 4] 42.175000000000004 36 786959 28888
9369 [2, 8] 81.85499999999999 44 787003 28889
9370 [2, 8] 61.79 43 787085 28891
9371 [0, 7] 60.010000000000005 48 787133 28892
9372 [5, 8] 51.7 40 787173 28893
9373 [4, 8] 61.605000000000004 38 787211 28894
9374 [0, 8] 59.220000000000006 52 787306 28896
9375 [3, 8] 68.9 45 787351 28897
9376 [3, 8] 81.87500000000001 44 787395 28898
9377 [3, 8] 81.06500000000001 46 787441 28899
9378 [5, 8] 72.79500000000002 42 787513 28901
9379 [4, 8] 82.825 42 787555 28902
9380 [3, 8] 82.025 46 787601 28903
9381 [5, 8] 61.595 40 787641 28904
9382 [4, 8] 58.90500000000001 46 787687 28905
9383 [2, 8] 77.105 48 787735 28906
9384 [3, 8] 72.715 40 787775 28907
9385 [0, 6] 51.71 42 787817 28908
9386 [3, 8] 69.04000000000002 49 787896 28910
9387 [5, 8] 82.885 42 787938 28911
9388 [2, 8] 72.745 42 787980 28912
9389 [5, 8] 71.94 44 788024 28913
9390 [4, 8] 79.94999999999999 46 788070 28914
9391 [4, 8] 51.87500000000001 44 788125 28916
9392 [4, 8] 70.995 47 788172 28917
9393 [3, 8] 70.775 42 788214 28918
9394 [5, 8] 61.735 43 788257 28919
9395 [4, 8] 80.045 48 788314 28921
9396 [4, 8] 81.065 48 788362 28922
9397 [4, 8] 78.08999999999999 48 788410 28923
9398 [5, 8] 81.02 44 788454 28924
9399 [5, 8] 81.94999999999999 46 788500 28925
9400 [3, 8] 81.865 44 788544 28926
9401 [5, 8] 72.76500000000001 40 788631 28928
9402 [2, 8] 81.88999999999999 44 788675 28929
9403 [4, 8] 82.86999999999999 42 788717 28930
9404 [5, 8] 82.88000000000001 42 788759 28931
9405 [5, 8] 68.83000000000001 45 788804 28932
9406 [5, 8] 61.08500000000001 48 788852 28933
9407 [5, 8] 61.96500000000001 45 788957 28936
9408 [4, 8] 57.88000000000001 47 789004 28937
9409 [4, 8] 81.92999999999999 44 789048 28938
9410 [2, 8] 62.535 38 789086 28939
9411 [4, 8] 72.0 46 789132 28940
9412 [4, 8] 79.93499999999999 46 789178 28941
9413 [4, 8] 81.95 44 789222 28942
9414 [5, 8] 69.94 47 789269 28943
9415 [3, 8] 62.55500000000001 38 789307 28944
9416 [0, 8] 62.870000000000005 44 789351 28945
9417 [0, 5] 52.39000000000001 36 789387 28946
9418 [5, 8] 69.04500000000002 49 789436 28947
9419 [4, 8] 68.24000000000001 50 789496 28949
9420 [0, 6] 49.88 46 789576 28951
9421 [0, 7] 61.01500000000001 48 789624 28952
9422 [3, 8] 79.98 46 789670 28953
9423 [4, 8] 79.89 46 789716 28954
9424 [5, 8] 81.015 44 789760 28955
9425 [5, 8] 79.98 45 789805 28956
9426 [5, 8] 61.655 40 789845 28957
9427 [2, 8] 70.88000000000001 44 789889 28958
9428 [4, 8] 69.10500000000002 49 789938 28959
9429 [4, 8] 81.94 44 789982 28960
9430 [5, 8] 61.09500000000001 47 790029 28961
9431 [0, 8] 47.915000000000006 51 790080 28962
9432 [2, 8] 59.935 44 790124 28963
9433 [5, 8] 62.13500000000001 49 790173 28964
9434 [3, 8] 80.925 46 790219 28965
9435 [4, 8] 80.98 46 790265 28966
9436 [4, 8] 61.09000000000001 47 790312 28967
9437 [5, 8] 78.15 48 790360 28968
9438 [4, 8] 72.09 47 790407 28969
9439 [5, 8] 79.03499999999998 46 790453 28970
9440 [5, 8] 70.985 47 790500 28971
9441 [0, 7] 49.85000000000001 45 790545 28972
9442 [5, 8] 71.89 45 790590 28973
9443 [5, 8] 60.93000000000001 44 790634 28974
9444 [2, 8] 71.86000000000001 45 790682 28976
9445 [5, 8] 81.085 46 790728 28977
9446 [2, 8] 60.55 41 790769 28978
9447 [5, 8] 67.06 48 790872 28981
9448 [4, 8] 71.89500000000001 42 790919 28983
9449 [4, 8] 70.81 42 790964 28985
9450 [5, 8] 71.88 44 791008 28986
9451 [5, 8] 68.03 46 791054 28987
9452 [3, 8] 82.82000000000001 42 791096 28988
9453 [3, 8] 70.79500000000002 42 791138 28989
9454 [5, 8] 69.86 45 791183 28990
9455 [5, 8] 56.915 46 791229 28991
9456 [4, 8] 79.065 48 791277 28992
9457 [5, 8] 50.09500000000001 49 791326 28993
9458 [0, 8] 11.034999999999995 51 791377 28994
9459 [3, 8] 52.53 38 791415 28995
9460 [5, 8] 51.845 44 791504 28997
9461 [4, 8] 72.54 38 791542 28998
9462 [5, 8] 70.875 42 791584 28999
9463 [2, 8] 70.89000000000001 44 791628 29000
9464 [3, 8] 68.85000000000001 48 791676 29001
9465 [2, 8] 79.925 46 791722 29002
9466 [3, 8] 70.755 44 791766 29003
9467 [4, 8] 59.22000000000002 51 791817 29004
9468 [5, 8] 61.48 39 791892 29006
9469 [5, 8] 80.93999999999998 44 791936 29007
9470 [5, 8] 81.09499999999998 46 791982 29008
9471 [5, 8] 81.92 44 792026 29009
9472 [5, 8] 72.91500000000002 45 792071 29010
9473 [5, 8] 77.97500000000001 48 792119 29011
9474 [5, 8] 71.94999999999999 47 792166 29012
9475 [4, 8] 81.865 44 792210 29013
9476 [2, 8] 77.99000000000001 50 792260 29014
9477 [5, 8] 81.09499999999998 46 792306 29015
9478 [2, 8] 60.830000000000005 47 792389 29017
9479 [5, 8] 81.84499999999998 44 792433 29018
9480 [0, 6] 57.980000000000004 46 792479 29019
9481 [0, 8] 60.21500000000001 50 792529 29020
9482 [3, 8] 70.775 42 792571 29021
9483 [4, 8] 59.82 45 792616 29022
9484 [0, 8] 41.91 48 792664 29023
9485 [4, 8] 79.95 48 792712 29024
9486 [3, 8] 59.675000000000004 43 792755 29025
9487 [4, 8] 70.905 44 792799 29026
9488 [5, 8] 72.77000000000001 42 792841 29027
9489 [4, 8] 70.93 44 792885 29028
9490 [5, 8] 82.87999999999998 44 792929 29029
9491 [5, 8] 70.85000000000001 42 792971 29030
9492 [3, 8] 61.805000000000014 44 793015 29031
9493 [2, 8] 69.785 44 793059 29032
9494 [3, 8] 70.95000000000002 44 793103 29033
9495 [3, 8] 71.01000000000002 46 793186 29035
9496 [5, 8] 61.93 46 793232 29036
9497 [4, 8] 61.62500000000001 40 793272 29037
9498 [5, 8] 82.87499999999999 44 793349 29039
9499 [4, 8] 52.68500000000002 42 793391 29040
9500 [4, 8] 70.99000000000001 47 793438 29041
9501 [3, 8] 70.80000000000001 42 793480 29042
9502 [3, 8] 72.87 44 793524 29043
9503 [0, 3] 52.24500000000001 34 793558 29044
9504 [5, 8] 71.92500000000001 42 793600 29045
9505 [3, 8] 70.09000000000002 47 793647 29046
9506 [5, 8] 49.805 44 793691 29047
9507 [5, 8] 81.90999999999998 44 793769 29049
9508 [2, 8] 69.08000000000001 48 793817 29050
9509 [2, 8] 62.69 44 793861 29051
9510 [5, 8] 70.775 42 793903 29052
9511 [4, 8] 80.905 44 793947 29053
9512 [5, 8] 61.675000000000004 40 793987 29054
9513 [5, 8] 31.185000000000006 79 794066 29055
9514 [5, 8] 81.87999999999998 44 794110 29056
9515 [5, 8] 80.955 44 794154 29057
9516 [5, 8] 80.00999999999999 46 794200 29058
9517 [4, 8] 68.89000000000001 46 794246 29059
9518 [5, 8] 82.02 44 794290 29060
9519 [5, 8] 70.025 47 794337 29061
9520 [4, 8] 82.015 44 794381 29062
9521 [3, 8] 72.73500000000001 40 794421 29063
9522 [4, 8] 62.54 38 794467 29065
9523 [4, 8] 69.07000000000002 47 794514 29066
9524 [5, 8] 69.11000000000001 49 794563 29067
9525 [5, 8] 68.84 44 794607 29068
9526 [5, 8] 81.03499999999998 46 794653 29069
9527 [5, 8] 82.865 42 794695 29070
9528 [3, 8] 80.875 44 794751 29072
9529 [2, 8] 80.86500000000001 44 794795 29073
9530 [5, 8] 63.29500000000001 56 794851 29074
9531 [3, 8] 72.69500000000001 40 794894 29076
9532 [2, 8] 62.620000000000005 40 794934 29077
9533 [0, 7] 49.93000000000001 48 794982 29078
9534 [4, 8] 71.755 42 795024 29079
9535 [5, 8] 68.935 44 795109 29081
9536 [3, 8] 60.88000000000001 44 795153 29082
9537 [4, 8] 60.83 45 795198 29083
9538 [5, 8] 71.9 42 795240 29084
9539 [5, 8] 78.99999999999999 47 795287 29085
9540 [4, 8] 47.589999999999996 75 795362 29086
9541 [4, 8] 71.03500000000001 46 795408 29087
9542 [0, 7] 59.96500000000001 46 795454 29088
9543 [3, 8] 80.905 44 795498 29089
9544 [5, 8] 80.96999999999998 44 795542 29090
9545 [5, 8] 61.260000000000005 36 795578 29091
9546 [2, 8] 72.67500000000001 40 795618 29092
9547 [3, 8] 70.51 40 795658 29093
9548 [3, 8] 78.215 50 795708 29094
9549 [4, 8] 61.80500000000001 43 795751 29095
9550 [4, 8] 77.86999999999999 44 795795 29096
9551 [2, 8] 71.715 42 795837 29097
9552 [4, 8] 72.82000000000001 42 795879 29098
9553 [4, 8] 80.94 44 795923 29099
9554 [0, 6] 42.355 36 795959 29100
9555 [5, 8] 70.055 46 796014 29102
9556 [2, 8] 71.815 42 796056 29103
9557 [2, 8] 79.93 46 796102 29104
9558 [0, 8] 49.885000000000005 46 796163 29106
9559 [3, 8] 71.035 47 796210 29107
9560 [3, 8] 80.93 44 796254 29108
9561 [2, 8] 79.85499999999999 46 796338 29110
9562 [4, 8] 70.00500000000001 49 796387 29111
9563 [5, 8] 60.775000000000006 43 796430 29112
9564 [4, 8] 55.96 48 796478 29113
9565 [3, 8] 59.87500000000001 47 796564 29115
9566 [5, 8] 70.04500000000002 47 796625 29117
9567 [0, 8] 51.00500000000001 48 796673 29118
9568 [5, 8] 81.89 44 796722 29120
9569 [4, 8] 68.05000000000001 50 796772 29121
9570 [2, 8] 59.985 46 796818 29122
9571 [5, 8] 82.87499999999999 42 796875 29124
9572 [2, 8] 80.93 46 796921 29125
9573 [3, 8] 68.935 48 796969 29126
9574 [0, 7] 52.72500000000001 42 797011 29127
9575 [5, 8] 70.83000000000001 44 797091 29129
9576 [4, 8] 71.87500000000001 45 797136 29130
9577 [4, 8] 82.83999999999999 42 797178 29131
9578 [3, 8] 72.67000000000002 40 797218 29132
9579 [5, 8] 81.91999999999999 44 797262 29133
9580 [2, 8] 72.70500000000001 40 797302 29134
9581 [4, 8] 72.71000000000001 40 797342 29135
9582 [5, 8] 71.10500000000002 47 797389 29136
9583 [4, 8] 80.93 44 797433 29137
9584 [5, 8] 70.755 42 797475 29138
9585 [5, 8] 82.925 44 797519 29139
9586 [4, 8] 81.89 44 797563 29140
9587 [5, 8] 61.955 48 797611 29141
9588 [4, 8] 62.72500000000001 41 797702 29145
9589 [0, 7] 50.94000000000001 47 797749 29146
9590 [4, 8] 57.07 50 797799 29147
9591 [5, 8] 82.87499999999999 42 797841 29148
9592 [5, 8] 82.87499999999999 42 797883 29149
9593 [3, 8] 71.76000000000002 42 797925 29150
9594 [5, 8] 70.805 42 798047 29153
9595 [3, 8] 61.08000000000001 49 798096 29154
9596 [5, 8] 71.88000000000001 45 798179 29156
9597 [4, 8] 79.94 46 798225 29157
9598 [3, 8] 80.985 46 798278 29159
9599 [5, 8] 82.825 42 798320 29160
9600 [3, 8] 71.85000000000001 45 798365 29161
9601 [3, 8] 72.77000000000001 42 798407 29162
9602 [3, 8] 71.81500000000001 42 798449 29163
9603 [5, 8] 80.94999999999999 44 798493 29164
9604 [5, 8] 80.94999999999999 46 798539 29165
9605 [4, 8] 81.89 44 798583 29166
9606 [3, 8] 69.48 40 798623 29167
9607 [5, 8] 80.85499999999999 44 798667 29168
9608 [3, 8] 72.685 40 798707 29169
9609 [5, 8] 70.98500000000001 45 798752 29170
9610 [5, 8] 70.805 42 798806 29173
9611 [2, 8] 60.775000000000006 42 798848 29174
9612 [5, 8] 49.934999999999995 46 798894 29175
9613 [0, 8] 42.57 40 798934 29176
9614 [4, 8] 79.01499999999999 48 798998 29178
9615 [4, 8] 82.85 42 799040 29179
9616 [4, 8] 61.88500000000001 44 799084 29180
9617 [3, 8] 59.915000000000006 47 799131 29181
9618 [4, 8] 81.91 44 799175 29182
9619 [4, 8] 80.91499999999999 44 799219 29183
9620 [4, 8] 69.825 48 799267 29184
9621 [4, 8] 71.78 44 799311 29185
9622 [5, 8] 78.90499999999999 46 799357 29186
9623 [5, 8] 80.96499999999999 46 799408 29188
9624 [5, 8] 80.065 46 799454 29189
9625 [2, 8] 69.96000000000001 48 799502 29190
9626 [5, 8] 56.305 53 799555 29191
9627 [0, 7] 55.930000000000014 50 799610 29193
9628 [4, 8] 70.95 47 799657 29194
9629 [4, 8] 80.16 48 799705 29195
9630 [3, 8] 62.08500000000001 52 799757 29196
9631 [5, 8] 69.83000000000001 42 799887 29200
9632 [3, 8] 69.14500000000002 50 799979 29203
9633 [0, 8] 62.83500000000001 44 800041 29205
9634 [3, 8] 69.97 49 800132 29207
9635 [4, 8] 59.89 45 800177 29208
9636 [5, 8] 70.79 42 800219 29209
9637 [3, 8] 61.76500000000001 40 800259 29210
9638 [2, 8] 72.67 42 800301 29211
9639 [5, 8] 18.935000000000002 88 800407 29214
9640 [5, 8] 80.965 46 800464 29217
9641 [5, 8] 80.05499999999999 46 800549 29219
9642 [5, 8] 71.78 42 800637 29221
9643 [4, 8] 48.910000000000004 46 800683 29222
9644 [4, 8] 62.605000000000004 38 800721 29223
9645 [4, 8] 72.745 40 800761 29224
9646 [5, 8] 77.80499999999999 44 800805 29225
9647 [4, 8] 81.05 46 800851 29226
9648 [4, 8] 82.8 42 800893 29227
9649 [5, 8] 82.05999999999999 44 800937 29228
9650 [5, 8] 81.91999999999999 44 800981 29229
9651 [4, 8] 71.79500000000002 42 801023 29230
9652 [4, 8] 60.970000000000006 44 801067 29231
9653 [0, 4] 40.394999999999996 38 801105 29232
9654 [3, 8] 40.745000000000005 42 801147 29233
9655 [5, 8] 69.005 46 801193 29234
9656 [3, 8] 80.87 44 801274 29236
9657 [0, 8] 52.095000000000006 49 801323 29237
9658 [0, 7] 60.93000000000001 48 801371 29238
9659 [4, 8] 62.410000000000004 36 801412 29240
9660 [4, 8] 72.94000000000001 45 801457 29241
9661 [4, 8] 71.905 42 801499 29242
9662 [5, 8] 80.985 46 801545 29243
9663 [3, 8] 79.005 48 801593 29244
9664 [5, 8] 82.0 46 801639 29245
9665 [5, 8] 61.06 50 801689 29246
9666 [3, 8] 59.21 51 801740 29247
9667 [5, 8] 80.96 44 801828 29250
9668 [4, 8] 60.825 42 801870 29251
9669 [2, 8] 72.655 40 801910 29252
9670 [5, 8] 60.030000000000015 49 801959 29253
9671 [5, 8] 82.91 44 802003 29254
9672 [0, 5] 40.405 38 802041 29255
9673 [4, 8] 49.915000000000006 48 802089 29256
9674 [0, 8] 58.330000000000005 54 802181 29258
9675 [5, 8] 81.97999999999999 46 802269 29260
9676 [5, 8] 71.62 40 802319 29262
9677 [5, 8] 72.91999999999999 45 802398 29264
9678 [4, 8] 81.01 44 802452 29266
9679 [5, 8] 82.82499999999999 44 802496 29267
9680 [5, 8] 79.02499999999999 48 802544 29268
9681 [3, 8] 81.155 50 802594 29269
9682 [2, 8] 70.98500000000001 47 802641 29270
9683 [0, 7] 51.720000000000006 42 802683 29271
9684 [3, 8] 81.895 46 802729 29272
9685 [4, 8] 71.06500000000001 47 802776 29273
9686 [5, 8] 81.125 48 802824 29274
9687 [3, 8] 51.825 46 802964 29276
9688 [5, 8] 50.910000000000004 47 803011 29277
9689 [5, 8] 69.95 47 803058 29278
9690 [4, 8] 82.01 44 803109 29280
9691 [5, 8] 82.69 40 803149 29281
9692 [5, 8] 70.075 50 803199 29282
9693 [5, 8] 81.96999999999998 44 803243 29283
9694 [4, 8] 62.61500000000001 38 803281 29284
9695 [5, 8] 59.915000000000006 45 803326 29285
9696 [5, 8] 80.05 48 803378 29287
9697 [4, 8] 79.05999999999999 48 803426 29288
9698 [4, 8] 61.870000000000005 43 803469 29289
9699 [4, 8] 50.91000000000001 46 803515 29290
9700 [5, 8] 80.03999999999999 48 803568 29292
9701 [4, 8] 80.01 46 803657 29294
9702 [5, 8] 71.765 42 803699 29295
9703 [3, 8] 70.92000000000002 45 803744 29296
9704 [5, 8] 72.41 36 803780 29297
9705 [5, 8] 81.925 44 803861 29299
9706 [5, 8] 75.21499999999999 50 803923 29301
9707 [2, 8] 71.035 47 803970 29302
9708 [4, 8] 82.86 42 804012 29303
9709 [5, 8] 82.86 42 804054 29304
9710 [5, 8] 82.815 42 804096 29305
9711 [4, 8] 71.07500000000002 46 804182 29307
9712 [5, 8] 72.83000000000001 44 804226 29308
9713 [5, 8] 81.86999999999999 46 804344 29312
9714 [5, 8] 77.28500000000001 52 804396 29313
9715 [5, 8] 82.02999999999999 44 804440 29314
9716 [5, 8] 70.815 44 804484 29315
9717 [5, 8] 70.745 42 804526 29316
9718 [4, 8] 81.95 44 804570 29317
9719 [4, 8] 80.11999999999999 48 804618 29318
9720 [0, 6] 51.825 44 804662 29319
9721 [0, 7] 61.970000000000006 46 804751 29321
9722 [4, 8] 68.905 44 804795 29322
9723 [4, 8] 78.04499999999999 48 804843 29323
9724 [5, 8] 70.85500000000002 43 804886 29324
9725 [5, 8] 61.605 40 804926 29325
9726 [4, 8] 72.75 40 804966 29326
9727 [5, 8] 81.94999999999999 44 805010 29327
9728 [5, 8] 81.085 46 805056 29328
9729 [5, 8] 62.2 34 805090 29329
9730 [2, 8] 79.96499999999999 48 805138 29330
9731 [4, 8] 80.12999999999998 48 805186 29331
9732 [3, 8] 66.93 46 805232 29332
9733 [5, 8] 71.825 42 805274 29333
9734 [5, 8] 80.88 44 805325 29335
9735 [3, 8] 70.99000000000001 46 805378 29337
9736 [5, 8] 82.88 42 805474 29340
9737 [5, 8] 82.88 42 805516 29341
9738 [3, 8] 49.905000000000015 49 805565 29342
9739 [5, 8] 52.75 42 805607 29343
9740 [4, 8] 77.18999999999998 52 805700 29345
9741 [5, 8] 79.13499999999999 48 805748 29346
9742 [5, 8] 71.84500000000001 42 805822 29348
9743 [4, 8] 70.98000000000002 46 805868 29349
9744 [4, 8] 80.895 44 805912 29350
9745 [5, 8] 61.815000000000005 43 805955 29351
9746 [5, 8] 70.73500000000001 42 805997 29352
9747 [0, 6] 51.84 44 806041 29353
9748 [4, 8] 78.28999999999999 52 806093 29354
9749 [4, 8] 71.04500000000002 47 806181 29356
9750 [5, 8] 60.015 48 806229 29357
9751 [0, 7] 41.72 42 806271 29358
9752 [3, 8] 59.95 45 806316 29359
9753 [0, 8] 42.68 42 806358 29360
9754 [4, 8] 65.23500000000001 54 806465 29362
9755 [5, 8] 79.845 44 806509 29363
9756 [4, 8] 72.71000000000001 40 806557 29366
9757 [5, 8] 62.66000000000001 40 806597 29367
9758 [5, 8] 61.08 48 806645 29368
9759 [5, 8] 52.005 47 806728 29370
9760 [4, 8] 81.91 44 806772 29371
9761 [0, 7] 40.85000000000001 45 806817 29372
9762 [4, 8] 81.045 46 806875 29374
9763 [3, 8] 81.935 46 806921 29375
9764 [3, 8] 62.61500000000001 40 806961 29376
9765 [5, 8] 81.94999999999999 44 807005 29377
9766 [3, 8] 72.71000000000001 40 807045 29378
9767 [4, 8] 61.615 40 807085 29379
9768 [4, 8] 69.91000000000001 44 807176 29383
9769 [5, 8] 81.89999999999999 44 807220 29384
9770 [5, 8] 79.08999999999999 46 807266 29385
9771 [5, 8] 71.795 42 807347 29387
9772 [5, 8] 70.91000000000001 44 807391 29388
